name_contract_type,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,amt_credit,amt_annuity,amt_goods_price,name_type_suite,name_income_type,name_education_type,name_family_status,name_housing_type,region_population_relative,days_birth,days_employed,days_registration,days_id_publish,flag_emp_phone,flag_work_phone,flag_cont_mobile,flag_phone,cnt_fam_members,region_rating_client,region_rating_client_w_city
1,2,2,2,1,90000.0,640458.0,27265.5,517500.0,4,1,5,2,2,0.018029,-12198,-2058,-465.0,-3786,1,2,1,2,3.0,3,2
1,2,1,1,0,54000.0,188685.0,8122.5,157500.0,5,3,2,5,2,0.028663,-20266,365243,-12091.0,-3536,2,2,1,1,2.0,2,2
1,2,2,2,0,103500.0,848745.0,37516.5,675000.0,4,7,2,5,2,0.02461,-21647,-4572,-10274.0,-5178,1,2,1,1,2.0,2,2
1,1,1,2,0,211500.0,835380.0,45445.5,675000.0,4,7,2,5,2,0.004849,-16492,-2128,-3538.0,-35,1,2,1,2,2.0,2,2
1,2,1,1,0,207000.0,1006920.0,37444.5,900000.0,4,3,2,4,2,0.072508,-23282,365243,-13912.0,-4822,2,2,1,1,1.0,1,1
1,2,1,1,0,67500.0,203760.0,10782.0,180000.0,4,3,5,5,2,0.01885,-24103,365243,-6237.0,-4385,2,2,1,2,2.0,2,2
1,1,2,1,0,112500.0,350676.0,9774.0,229500.0,4,7,2,6,3,0.0228,-13963,-1392,-2938.0,-3387,1,2,1,2,1.0,2,2
2,2,2,1,1,157500.0,135000.0,6750.0,135000.0,4,8,2,6,2,0.0038179999999999998,-12926,-1081,-3633.0,-5161,1,1,1,1,2.0,2,2
1,2,2,1,0,90000.0,284400.0,16011.0,225000.0,4,3,2,5,2,0.031329,-23942,365243,-13496.0,-4066,2,2,1,2,2.0,2,2
1,2,1,2,0,135000.0,450000.0,23107.5,450000.0,4,1,2,5,2,0.004849,-15175,-3046,-3141.0,-3160,1,2,1,1,2.0,2,2
1,2,1,1,1,135000.0,299772.0,21852.0,247500.0,1,7,2,5,2,0.014464,-10718,-3098,-2343.0,-3393,1,2,1,2,3.0,2,2
1,1,2,1,0,123300.0,497520.0,25758.0,450000.0,4,8,2,4,2,0.010147,-8991,-405,-3589.0,-1666,1,1,1,2,1.0,2,2
1,2,2,1,0,202500.0,640080.0,24259.5,450000.0,4,8,2,4,2,0.00702,-20726,-10702,-5953.0,-4253,1,2,1,2,1.0,2,2
1,2,1,1,1,112500.0,679500.0,19867.5,679500.0,4,1,5,2,2,0.026392000000000002,-11944,-3319,-1295.0,-4562,1,2,1,1,3.0,2,2
1,2,2,2,2,139500.0,135000.0,10795.5,135000.0,4,7,2,5,2,0.026392000000000002,-16496,-628,-6297.0,-42,1,1,1,1,4.0,2,2
1,2,2,1,2,135000.0,312768.0,17095.5,270000.0,4,7,2,5,2,0.035792000000000004,-11006,-425,-5014.0,-1500,1,2,1,2,4.0,2,2
1,2,2,1,1,112500.0,1006920.0,42790.5,900000.0,4,7,2,5,2,0.00733,-10265,-3404,-9322.0,-2155,1,2,1,2,3.0,2,2
1,2,2,2,0,90000.0,263686.5,28525.5,238500.0,4,7,2,5,2,0.025164,-18033,-4805,-5096.0,-1579,1,2,1,2,2.0,2,2
1,1,1,2,2,315000.0,840951.0,35761.5,679500.0,4,1,2,5,1,0.0038179999999999998,-13336,-2143,-1047.0,-1377,1,2,1,2,4.0,2,2
1,1,2,1,0,38700.0,143910.0,15241.5,135000.0,4,3,2,5,2,0.035792000000000004,-22427,365243,-11112.0,-4134,2,2,1,2,2.0,2,2
1,1,2,1,2,315000.0,1165500.0,34209.0,1165500.0,4,8,2,5,2,0.018209,-12102,-1904,-1481.0,-3708,1,2,1,2,4.0,3,3
1,2,1,2,1,135000.0,490536.0,25888.5,405000.0,4,7,5,2,2,0.025164,-13802,-4963,-5328.0,-3242,1,2,1,1,3.0,2,2
1,1,1,1,0,112500.0,835380.0,33259.5,675000.0,4,8,2,5,2,0.031329,-20077,-2357,-9689.0,-3465,1,2,1,2,2.0,2,2
1,2,2,2,0,90000.0,760225.5,32337.0,679500.0,4,7,2,5,2,0.00496,-17801,-1743,-1257.0,-1339,1,2,1,2,2.0,2,2
1,2,2,2,0,112500.0,495985.5,17946.0,409500.0,4,3,2,3,2,0.010006000000000001,-21202,365243,-6542.0,-4011,2,2,1,1,1.0,2,2
1,2,2,1,0,225000.0,1113840.0,57001.5,900000.0,4,8,2,4,2,0.04622,-14075,-901,-8049.0,-4181,1,2,1,2,1.0,1,1
1,2,1,1,0,144000.0,517536.0,28206.0,432000.0,4,3,2,5,2,0.00702,-21027,365243,-12357.0,-4466,2,2,1,2,2.0,2,2
1,1,2,1,0,315000.0,1288350.0,37800.0,1125000.0,4,8,5,5,2,0.02461,-16204,-1461,-1046.0,-1216,1,1,1,2,2.0,2,2
1,1,1,1,2,180000.0,679500.0,27076.5,679500.0,4,7,2,5,2,0.028663,-17530,-695,-92.0,-1066,1,1,1,1,4.0,2,2
1,2,1,1,0,135000.0,679500.0,22585.5,679500.0,5,3,2,5,2,0.015221,-23218,365243,-696.0,-4755,2,2,1,2,2.0,2,2
2,1,1,1,0,180000.0,180000.0,9000.0,180000.0,4,7,5,4,2,0.009656999999999999,-10419,-138,-180.0,-2687,1,2,1,2,1.0,2,2
1,1,1,1,0,99000.0,545040.0,20677.5,450000.0,4,7,2,5,2,0.01885,-17551,-1057,-8628.0,-1109,1,1,1,2,2.0,2,2
1,2,2,2,0,135000.0,1546020.0,47038.5,1350000.0,4,1,2,5,5,0.019688999999999998,-23192,-3934,-6606.0,-5310,1,2,1,1,2.0,2,2
1,2,2,1,1,99000.0,746271.0,31747.5,603000.0,4,7,2,2,2,0.011656999999999999,-8133,-1206,-6778.0,-818,1,2,1,2,3.0,1,1
1,1,2,1,0,135000.0,1661418.0,66019.5,1485000.0,4,7,2,5,2,0.0228,-16745,-657,-4629.0,-289,1,2,1,2,2.0,2,2
1,2,1,1,1,315000.0,450000.0,27324.0,450000.0,4,8,2,5,2,0.032561,-10334,-209,-10161.0,-1545,1,2,1,2,3.0,1,1
2,2,2,1,0,157500.0,225000.0,11250.0,225000.0,5,3,2,3,2,0.02461,-19862,365243,-6287.0,-1768,2,2,1,1,1.0,2,2
2,2,1,2,0,157500.0,180000.0,9000.0,180000.0,4,7,2,4,6,0.020713,-10076,-558,-3771.0,-2748,1,2,1,2,1.0,3,2
2,2,2,1,1,90000.0,202500.0,10125.0,202500.0,4,7,5,5,2,0.006207,-10144,-1441,-2057.0,-2799,1,1,1,1,3.0,2,2
1,2,2,1,0,130500.0,548770.5,21892.5,490500.0,4,3,5,2,2,0.016612000000000002,-21461,365243,-8290.0,-4088,2,2,1,2,2.0,2,2
1,2,2,1,1,337500.0,1102171.5,43839.0,945000.0,4,8,5,5,2,0.032561,-19380,-2632,-3261.0,-2909,1,2,1,1,3.0,1,1
1,2,2,2,0,112500.0,508495.5,21541.5,454500.0,4,7,2,5,2,0.010966,-16061,-3519,-8785.0,-4314,1,1,1,1,2.0,2,2
1,1,1,1,0,180000.0,382500.0,17851.5,382500.0,4,8,2,5,2,0.026392000000000002,-13713,-2691,-2794.0,-4622,1,1,1,1,2.0,2,2
1,1,2,1,1,144000.0,603000.0,32710.5,603000.0,4,1,5,5,2,0.006296,-9914,-1903,-1164.0,-2359,1,2,1,2,3.0,3,3
1,2,2,1,1,157500.0,1125000.0,32895.0,1125000.0,4,7,2,2,2,0.025164,-12693,-2332,-5990.0,-4747,1,1,1,2,3.0,2,2
2,1,1,1,0,202500.0,405000.0,20250.0,405000.0,4,3,2,5,2,0.018209,-19723,365243,-143.0,-930,2,2,1,1,2.0,3,3
1,2,2,1,0,157500.0,1042164.0,60511.5,931500.0,4,7,2,5,2,0.01885,-20035,-2784,-4300.0,-3583,1,1,1,1,2.0,2,2
1,2,2,2,0,225000.0,670500.0,19602.0,670500.0,4,8,5,6,2,0.001417,-15872,-4171,-6963.0,-4578,1,2,1,1,1.0,2,2
1,1,1,1,0,328500.0,1190340.0,63549.0,1125000.0,4,7,2,5,2,0.002506,-19937,-1101,-12392.0,-3078,1,2,1,1,2.0,2,2
1,1,2,1,2,225000.0,675000.0,53460.0,675000.0,4,7,5,5,2,0.015221,-14328,-632,-1799.0,-602,1,2,1,2,4.0,2,2
1,1,2,1,1,63000.0,78192.0,8419.5,67500.0,5,3,2,5,2,0.028663,-15457,365243,-9570.0,-4263,2,2,1,2,3.0,2,2
1,2,2,1,0,135000.0,193572.0,19273.5,171000.0,4,1,2,6,2,0.006629,-11005,-1787,-5237.0,-127,1,2,1,2,1.0,2,2
1,2,2,1,1,90000.0,314100.0,19111.5,225000.0,4,7,2,5,6,0.00823,-10486,-2402,-2194.0,-2624,1,1,1,2,3.0,2,2
1,2,2,1,0,103500.0,545040.0,26640.0,450000.0,4,7,2,5,2,0.030755,-18931,-4962,-4752.0,-2481,1,1,1,2,2.0,2,2
1,2,2,2,0,90000.0,1256400.0,36864.0,900000.0,4,8,2,4,2,0.031329,-15890,-8851,-10004.0,-4873,1,2,1,2,1.0,2,2
1,2,1,2,0,157500.0,288562.5,18918.0,261000.0,4,3,2,4,2,0.00963,-19288,365243,-2712.0,-2746,2,2,1,2,1.0,2,2
2,2,1,1,0,112500.0,337500.0,16875.0,337500.0,4,8,2,5,2,0.010556,-14193,-1895,-1743.0,-5349,1,2,1,1,2.0,3,3
1,2,1,1,0,121500.0,909000.0,36180.0,909000.0,4,3,2,5,2,0.028663,-21323,365243,-7795.0,-3988,2,2,1,2,2.0,2,2
1,2,2,2,0,202500.0,675000.0,32602.5,675000.0,4,7,2,5,2,0.018209,-15593,-2973,-3954.0,-3950,1,2,1,2,2.0,3,3
1,1,2,2,1,225000.0,900000.0,35824.5,900000.0,4,7,2,5,6,0.035792000000000004,-10467,-2389,-5024.0,-3136,1,1,1,1,3.0,2,2
1,1,2,1,0,90000.0,161730.0,7254.0,135000.0,5,7,2,5,2,0.020246,-20891,-2666,-720.0,-4423,1,2,1,2,2.0,3,3
1,1,2,1,0,225000.0,549000.0,15228.0,549000.0,4,8,3,2,2,0.010276,-8145,-967,-8126.0,-622,1,2,1,2,2.0,2,2
1,2,2,1,0,144000.0,314100.0,16443.0,225000.0,4,7,2,5,2,0.028663,-10188,-766,-832.0,-2231,1,2,1,2,2.0,2,2
1,1,1,1,0,252000.0,314100.0,21375.0,225000.0,4,7,2,4,2,0.019101,-10792,-1260,-4906.0,-3441,1,2,1,2,1.0,2,2
1,2,2,1,2,99000.0,180000.0,14562.0,180000.0,4,7,2,6,2,0.010643000000000001,-12676,-643,-10103.0,-1638,1,2,1,1,3.0,2,2
1,1,1,2,3,157500.0,485640.0,38133.0,450000.0,4,7,2,5,3,0.006305,-12021,-557,-243.0,-531,1,1,1,2,5.0,3,3
1,1,2,1,0,202500.0,1078200.0,31653.0,900000.0,4,8,2,5,2,0.025164,-11622,-1706,-2615.0,-2615,1,2,1,2,2.0,2,2
1,2,1,2,2,90000.0,463284.0,22662.0,382500.0,4,7,2,5,2,0.015221,-12855,-436,-2936.0,-5242,1,1,1,1,4.0,2,2
1,2,2,2,0,67500.0,203760.0,10782.0,180000.0,4,3,2,3,2,0.00733,-24235,365243,-4100.0,-4085,2,2,1,2,1.0,2,2
1,2,2,2,0,76500.0,545040.0,19575.0,450000.0,4,7,2,5,2,0.020246,-17974,-481,-5076.0,-1479,1,2,1,1,2.0,3,3
1,1,2,1,0,157500.0,284400.0,19134.0,225000.0,5,7,2,5,2,0.015221,-13787,-2291,-6261.0,-4240,1,1,1,1,2.0,2,2
2,1,1,2,0,180000.0,540000.0,27000.0,540000.0,4,8,5,5,2,0.025164,-18800,-5516,-5862.0,-2306,1,2,1,2,2.0,2,2
1,1,2,1,0,180000.0,1129500.0,43150.5,1129500.0,4,7,5,5,2,0.028663,-11955,-2904,-5858.0,-4015,1,2,1,2,2.0,2,2
1,2,2,2,1,132075.0,153000.0,13261.5,153000.0,4,7,2,3,6,0.015221,-13876,-572,-315.0,-4410,1,2,1,1,2.0,2,2
2,2,2,1,1,225000.0,247500.0,12375.0,247500.0,5,7,5,5,2,0.019101,-15457,-1223,-5122.0,-4017,1,1,1,2,3.0,2,2
1,1,2,1,1,360000.0,1757466.0,48460.5,1467000.0,4,1,2,5,2,0.018801,-11768,-897,-820.0,-3874,1,2,1,2,3.0,2,2
1,2,1,1,0,135000.0,518562.0,22099.5,463500.0,4,7,2,4,2,0.031329,-17964,-169,-9735.0,-1484,1,2,1,2,1.0,2,2
1,2,2,1,0,126000.0,552555.0,18391.5,477000.0,4,7,2,3,2,0.025164,-20475,-3713,-6300.0,-4031,1,2,1,2,1.0,2,2
1,1,1,1,0,522000.0,746280.0,59094.0,675000.0,4,1,5,5,2,0.072508,-20715,-504,-11795.0,-4027,1,2,1,1,2.0,1,1
1,1,1,2,0,99000.0,360000.0,12753.0,360000.0,7,7,2,5,2,0.010966,-10810,-290,-333.0,-2601,1,2,1,2,2.0,2,2
1,2,2,1,1,180000.0,450000.0,24543.0,450000.0,4,8,5,4,2,0.020246,-9801,-1071,-4546.0,-2492,1,2,1,2,2.0,3,3
1,2,2,2,1,54000.0,326439.0,12433.5,229500.0,4,7,2,5,2,0.025164,-10560,-801,-4733.0,-133,1,2,1,2,3.0,2,2
2,2,1,2,0,112500.0,180000.0,9000.0,180000.0,7,7,5,2,2,0.020713,-8993,-567,-8635.0,-1656,1,2,1,2,2.0,3,3
1,2,2,1,0,202500.0,781920.0,25101.0,675000.0,4,3,2,3,2,0.031329,-23075,365243,-5417.0,-4577,2,2,1,2,1.0,2,2
1,2,2,2,2,180000.0,729000.0,25956.0,729000.0,4,7,5,5,3,0.010276,-11284,-257,-5209.0,-1521,1,2,1,1,4.0,2,2
1,2,1,1,0,67500.0,1180341.0,39006.0,1057500.0,4,7,2,5,2,0.031329,-23236,-5405,-558.0,-4134,1,2,1,2,2.0,2,2
1,1,2,2,3,450000.0,900000.0,31887.0,900000.0,4,7,5,5,2,0.020246,-15412,-2118,-5680.0,-2036,1,1,1,1,5.0,3,3
1,2,2,2,0,135000.0,900000.0,29164.5,900000.0,4,7,5,5,3,0.020246,-9127,-556,-3856.0,-1718,1,1,1,2,2.0,3,3
1,1,1,1,1,292500.0,1288350.0,37800.0,1125000.0,4,8,3,5,2,0.030755,-11699,-3094,-244.0,-4345,1,2,1,2,3.0,2,2
1,1,1,1,0,360000.0,343800.0,16852.5,225000.0,4,7,2,5,2,0.016612000000000002,-14073,-900,-8214.0,-3811,1,2,1,2,2.0,2,2
1,2,2,1,1,189000.0,1288350.0,37800.0,1125000.0,4,7,2,2,2,0.006670999999999999,-13273,-6480,-4053.0,-4053,1,2,1,2,3.0,2,2
1,2,1,1,1,135000.0,225000.0,6318.0,225000.0,4,8,5,5,2,0.030755,-11927,-1957,-1424.0,-4015,1,1,1,1,3.0,2,2
1,1,1,1,1,180000.0,454500.0,27936.0,454500.0,4,7,2,5,2,0.001417,-14287,-1215,-507.0,-4711,1,2,1,2,3.0,2,2
2,2,2,1,0,720000.0,1350000.0,67500.0,1350000.0,4,3,5,5,2,0.010147,-21030,365243,-322.0,-3814,2,2,1,2,2.0,2,2
1,2,2,1,0,315000.0,1606036.5,44293.5,1435500.0,4,3,5,5,2,0.072508,-23035,365243,-10262.0,-4507,2,2,1,1,2.0,1,1
2,1,1,2,1,180000.0,180000.0,9000.0,180000.0,4,7,2,5,2,0.00963,-7938,-1191,-1319.0,-618,1,2,1,1,3.0,2,2
1,1,1,1,1,67500.0,247275.0,19417.5,225000.0,5,7,2,5,6,0.009175,-9166,-263,-3766.0,-1847,1,1,1,1,3.0,2,2
1,2,2,2,0,180000.0,1288350.0,37669.5,1125000.0,4,1,2,5,5,0.025164,-18983,-7671,-5620.0,-2532,1,2,1,1,2.0,2,2
1,1,1,1,3,180000.0,450000.0,21109.5,450000.0,5,7,2,5,2,0.032561,-11729,-489,-11729.0,-3133,1,2,1,1,5.0,1,1
1,2,1,1,1,112500.0,254700.0,27153.0,225000.0,4,7,2,5,2,0.019101,-16255,-1433,-1884.0,-4654,1,2,1,2,3.0,2,2
1,1,2,1,1,112500.0,314100.0,19215.0,225000.0,4,7,2,2,3,0.006305,-8402,-570,-2736.0,-803,1,2,1,2,3.0,3,3
2,2,2,1,0,112500.0,337500.0,16875.0,337500.0,4,3,2,5,2,0.01885,-20300,365243,-1072.0,-3677,2,2,1,2,2.0,2,2
1,2,2,1,0,67500.0,215640.0,9265.5,180000.0,4,3,2,6,2,0.028663,-21458,365243,-1450.0,-4127,2,2,1,2,1.0,2,2
1,2,2,2,1,90000.0,675000.0,26154.0,675000.0,4,7,2,5,3,0.025164,-11639,-4763,-1782.0,-3693,1,2,1,1,3.0,2,2
1,2,2,1,0,121500.0,360000.0,20794.5,360000.0,4,7,5,5,2,0.035792000000000004,-18040,-1162,-5351.0,-1579,1,1,1,1,2.0,2,2
1,2,2,1,0,49500.0,148365.0,11781.0,135000.0,4,3,2,5,2,0.0060079999999999995,-22022,365243,-10086.0,-4186,2,2,1,2,2.0,2,2
1,2,2,1,1,67500.0,239418.0,13873.5,211500.0,4,7,2,2,2,0.031329,-14882,-8300,-8833.0,-4575,1,2,1,2,3.0,2,2
1,1,1,2,1,168930.0,583569.0,16047.0,583569.0,4,8,2,5,2,0.030755,-11508,-374,-397.0,-3970,1,1,1,1,3.0,2,2
1,1,2,1,0,112500.0,746703.0,26950.5,616500.0,4,3,2,5,2,0.030755,-23215,365243,-14068.0,-4477,2,2,1,2,2.0,2,2
1,1,1,2,1,166500.0,315000.0,16083.0,315000.0,4,8,4,5,2,0.006852,-10839,-1162,-4745.0,-3010,1,2,1,1,3.0,3,3
2,2,2,1,0,225000.0,270000.0,13500.0,270000.0,4,8,3,4,6,0.035792000000000004,-8316,-638,-3252.0,-934,1,2,1,2,1.0,2,2
1,1,1,1,0,225000.0,790830.0,57676.5,675000.0,5,7,5,5,2,0.016612000000000002,-19446,-741,-597.0,-2037,1,2,1,2,2.0,2,2
1,2,2,1,0,81000.0,417024.0,20191.5,360000.0,4,7,2,5,2,0.026392000000000002,-13616,-2912,-1343.0,-4669,1,1,1,2,2.0,2,2
1,2,1,1,0,112500.0,942300.0,30528.0,675000.0,4,7,2,5,2,0.025164,-18776,-332,-9711.0,-2334,1,2,1,2,2.0,2,2
1,2,2,1,0,171000.0,1256400.0,36864.0,900000.0,5,7,2,5,2,0.018029,-13432,-1184,-4440.0,-3170,1,2,1,2,2.0,3,3
1,2,2,1,0,72000.0,193500.0,10935.0,193500.0,4,3,2,5,2,0.020713,-23962,365243,-6808.0,-4147,2,2,1,2,2.0,3,3
1,2,2,2,2,67500.0,379237.5,17703.0,288000.0,4,7,2,2,2,0.02461,-9175,-1399,-876.0,-1864,1,2,1,2,4.0,2,2
1,2,1,1,0,135000.0,459000.0,18333.0,459000.0,4,3,2,5,2,0.003069,-21642,365243,-294.0,-4631,2,2,1,2,2.0,3,3
1,2,1,2,0,99000.0,342000.0,18553.5,342000.0,4,7,5,2,3,0.005002,-8179,-552,-2702.0,-843,1,2,1,1,2.0,3,3
1,2,1,2,2,135000.0,701721.0,26005.5,567000.0,5,7,5,5,2,0.006852,-11106,-190,-4266.0,-65,1,2,1,2,4.0,3,3
1,1,2,1,0,112500.0,640080.0,23121.0,450000.0,5,3,2,5,2,0.00702,-19548,365243,-5836.0,-3067,2,2,1,1,2.0,2,2
1,2,2,2,0,405000.0,900000.0,69651.0,900000.0,4,3,2,5,5,0.072508,-22731,365243,-9872.0,-4432,2,2,1,1,2.0,1,1
1,2,2,1,0,135000.0,528633.0,23413.5,472500.0,5,3,2,5,2,0.010643000000000001,-21454,365243,-13956.0,-4812,2,2,1,2,2.0,2,2
1,1,1,1,0,45000.0,269550.0,11871.0,225000.0,4,3,2,5,2,0.028663,-21246,365243,-4382.0,-4387,2,2,1,2,2.0,2,2
1,2,2,1,0,72000.0,91647.0,4675.5,76500.0,4,3,2,3,2,0.025164,-23153,365243,-11556.0,-3752,2,2,1,2,1.0,2,2
1,1,2,1,0,112500.0,900000.0,26316.0,900000.0,5,8,2,5,2,0.018029,-18880,-4075,-386.0,-2378,1,1,1,2,2.0,3,3
1,2,2,2,1,112500.0,225000.0,17775.0,225000.0,4,7,2,4,2,0.018634,-11213,-548,-3096.0,-3124,1,1,1,1,2.0,2,2
1,1,1,2,0,225000.0,729792.0,43587.0,630000.0,4,7,2,5,2,0.022625,-15930,-284,-2526.0,-3709,1,2,1,2,2.0,2,2
1,2,2,2,0,135000.0,582804.0,24822.0,463500.0,4,7,5,5,2,0.02461,-19504,-3416,-4895.0,-3032,1,2,1,2,2.0,2,2
1,2,2,1,0,157500.0,553581.0,33997.5,472500.0,4,8,5,5,2,0.014464,-10392,-2400,-423.0,-749,1,2,1,2,2.0,2,2
2,2,1,1,0,135000.0,270000.0,13500.0,270000.0,4,7,2,5,2,0.008625,-18777,-2999,-3875.0,-2323,1,2,1,1,2.0,2,2
1,1,1,1,0,112500.0,518562.0,25078.5,463500.0,4,7,2,5,2,0.019101,-20666,-1408,-1116.0,-3981,1,2,1,2,2.0,2,2
1,1,2,1,0,112500.0,260640.0,24034.5,225000.0,4,7,2,5,2,0.019101,-15347,-1293,-8002.0,-4605,1,2,1,2,2.0,2,2
1,2,2,2,0,76500.0,397881.0,15129.0,328500.0,5,3,2,6,2,0.00496,-21172,365243,-1161.0,-4482,2,2,1,2,1.0,2,2
1,1,2,1,0,202500.0,579942.0,37192.5,495000.0,4,7,2,2,2,0.011656999999999999,-12165,-965,-4712.0,-3951,1,2,1,2,2.0,1,1
1,2,2,1,0,126000.0,315000.0,15448.5,315000.0,4,7,2,5,2,0.028663,-19104,-2598,-7699.0,-2526,1,2,1,2,2.0,2,2
1,2,2,1,0,112500.0,1133748.0,33277.5,990000.0,4,8,2,5,2,0.020713,-19459,-843,-9561.0,-2895,1,2,1,2,2.0,3,3
1,1,2,2,0,169137.0,675000.0,25839.0,675000.0,4,8,2,2,3,0.008019,-10850,-501,-10125.0,-3384,1,1,1,2,2.0,2,2
1,2,2,2,0,180000.0,521280.0,22216.5,450000.0,4,7,2,2,2,0.010006000000000001,-20975,-676,-1335.0,-4220,1,2,1,2,2.0,2,2
1,2,2,1,0,180000.0,1024740.0,49428.0,900000.0,4,7,2,5,2,0.010643000000000001,-16677,-10061,-4871.0,-203,1,2,1,2,2.0,2,2
1,2,2,2,0,112500.0,297130.5,18085.5,256500.0,4,7,2,2,2,0.009549,-16627,-9696,-10053.0,-134,1,2,1,2,2.0,2,2
1,2,1,2,0,112500.0,1546020.0,42642.0,1350000.0,5,1,2,5,5,0.007120000000000001,-16071,-9257,-8381.0,-4164,1,1,1,1,2.0,2,2
1,2,2,2,0,81000.0,808650.0,31333.5,675000.0,4,7,2,5,2,0.005313,-16333,-2631,-8396.0,-4317,1,1,1,1,2.0,2,2
1,1,1,2,0,202500.0,305955.0,36441.0,283500.0,4,7,2,2,2,0.018634,-9722,-966,-4348.0,-1845,1,2,1,2,2.0,2,2
2,2,2,1,0,67500.0,180000.0,9000.0,180000.0,4,7,2,5,2,0.018801,-9388,-842,-262.0,-1591,1,1,1,2,2.0,2,2
1,2,2,2,1,90000.0,526491.0,19039.5,454500.0,4,1,3,5,2,0.00702,-10597,-423,-989.0,-1009,1,1,1,2,3.0,2,2
1,2,2,1,0,180000.0,545040.0,43191.0,450000.0,4,7,2,5,2,0.010006000000000001,-22246,-308,-6306.0,-4076,1,2,1,2,2.0,2,1
1,2,1,1,1,135000.0,536917.5,30109.5,463500.0,5,1,5,5,2,0.006852,-11630,-712,-367.0,-3461,1,2,1,2,3.0,3,3
1,2,2,2,0,135000.0,298512.0,20079.0,270000.0,4,3,2,4,2,0.022625,-22337,365243,-5273.0,-4366,2,2,1,1,1.0,2,2
1,2,2,2,0,180000.0,104256.0,11074.5,90000.0,4,3,2,2,2,0.011703,-21498,365243,-9589.0,-4384,2,2,1,1,2.0,2,2
1,2,2,1,0,103500.0,742500.0,31590.0,742500.0,5,7,2,5,2,0.008625,-20166,-2736,-10471.0,-3010,1,1,1,2,2.0,2,2
1,1,1,1,0,202500.0,539100.0,26064.0,450000.0,4,8,2,4,2,0.018801,-19572,-1227,-8985.0,-3103,1,2,1,2,1.0,2,2
1,2,2,1,1,202500.0,297000.0,15291.0,297000.0,5,1,2,5,2,0.014519999999999996,-16180,-9426,-7884.0,-4866,1,2,1,2,3.0,2,2
1,2,2,1,0,112500.0,268659.0,28341.0,243000.0,4,8,2,2,2,0.018029,-10333,-1855,-3070.0,-2215,1,2,1,2,2.0,3,3
1,2,2,1,0,99000.0,647046.0,19048.5,463500.0,4,7,2,3,2,0.020246,-19940,-5239,-3179.0,-3195,1,2,1,2,1.0,3,3
1,2,2,1,0,45000.0,254700.0,14751.0,225000.0,4,3,2,5,2,0.009175,-23815,365243,-188.0,-4386,2,2,1,2,2.0,2,2
2,1,1,1,0,310500.0,900000.0,45000.0,900000.0,5,8,5,5,2,0.04622,-19009,-989,-5472.0,-2071,1,2,1,2,2.0,1,1
1,2,2,1,1,81000.0,203760.0,21748.5,180000.0,5,8,2,5,2,0.035792000000000004,-8827,-721,-3650.0,-1506,1,2,1,1,3.0,2,2
1,2,1,2,1,135000.0,573628.5,27724.5,463500.0,7,8,2,5,2,0.025164,-10108,-431,-242.0,-2783,1,2,1,2,3.0,2,2
2,2,1,1,0,135000.0,495000.0,24750.0,495000.0,4,1,5,5,2,0.0228,-17265,-2199,-9212.0,-805,1,2,1,1,2.0,2,2
1,1,1,1,0,234000.0,225000.0,14508.0,225000.0,4,7,2,5,2,0.031329,-16639,-2101,-3049.0,-172,1,1,1,2,2.0,2,2
1,2,2,2,0,180000.0,900000.0,38133.0,900000.0,4,3,2,3,2,0.019688999999999998,-23629,365243,-8392.0,-4695,2,2,1,1,1.0,2,2
1,2,2,1,4,121500.0,1125000.0,32895.0,1125000.0,4,7,2,5,2,0.010966,-15155,-3115,0.0,-2485,1,1,1,1,6.0,2,2
1,2,2,1,0,225000.0,450000.0,21649.5,450000.0,5,3,2,5,2,0.00496,-20728,365243,-8524.0,-872,2,2,1,2,2.0,2,2
1,2,2,1,0,90000.0,808650.0,23773.5,675000.0,5,3,2,5,2,0.035792000000000004,-23352,365243,-2823.0,-4883,2,2,1,2,2.0,2,2
1,2,2,1,0,202500.0,540000.0,25978.5,540000.0,5,1,2,5,2,0.026392000000000002,-20063,-1907,-8469.0,-3619,1,2,1,2,2.0,2,2
2,1,1,1,0,270000.0,180000.0,9000.0,180000.0,4,8,2,4,6,0.006629,-15061,-1873,-2614.0,-1789,1,1,1,1,1.0,2,2
1,2,2,2,1,270000.0,733315.5,39069.0,679500.0,4,8,5,2,2,0.006629,-10056,-1357,-4494.0,-2657,1,1,1,1,3.0,2,2
1,2,2,1,0,135000.0,397881.0,26716.5,328500.0,4,3,2,5,2,0.0105,-22407,365243,-10324.0,-4435,2,2,1,2,2.0,3,3
1,1,1,1,0,247500.0,805536.0,34258.5,720000.0,4,8,2,5,2,0.031329,-21641,-1848,-5166.0,-4311,1,2,1,2,2.0,2,2
1,1,1,1,1,135000.0,526491.0,32337.0,454500.0,4,7,2,5,2,0.008865999999999999,-11741,-273,-209.0,-3756,1,2,1,2,3.0,2,2
1,2,1,1,0,157500.0,675000.0,28597.5,675000.0,4,8,3,2,2,0.026392000000000002,-8230,-1147,-1535.0,-900,1,2,1,2,2.0,2,2
1,2,2,1,0,121500.0,176328.0,14058.0,139500.0,4,8,2,5,2,0.025164,-8098,-430,-1686.0,-699,1,2,1,1,2.0,2,2
1,2,1,2,0,292500.0,751500.0,20794.5,751500.0,4,7,3,4,2,0.015221,-9672,-1252,-4528.0,-2306,1,1,1,1,1.0,2,2
